time,seasonal1,seasonal2,trend,exog1,exog2,target
1262,-4.999999999999698,-0.37365046793212686,6.3100000000000005,0.5387559924463692,-0.07891875492012998,3.2385210523956722
1263,-7.071067811865291,-0.5598223805165258,6.315,-0.9206735930793662,0.1541460318194105,-0.39062764589338594
1264,-8.660254037844297,-0.745211330880875,6.32,0.169360824036078,-0.3001928464355529,-0.4390517165096948
1265,-9.659258262890662,-0.9295580358145566,6.325,-1.4137144969049802,0.06982684478267541,-1.1231971172265365
1266,-9.999999999999998,-1.112604669781572,6.33,-0.11122606134870032,0.03666837238906834,-2.0312605184982258
1267,-9.65925826289081,-1.294095225512585,6.335,-0.9039076414647897,0.48438494784067665,-1.546848785919265
1268,-8.660254037844302,-1.4737758720545182,6.34,-0.7355299425897666,0.48358906121947476,-0.35379208683550734
1269,-7.071067811865699,-1.6513953097758143,6.345,1.2360931752104374,0.2469886911028224,1.8329529646671474
1270,-5.000000000000199,-1.8267051218319694,6.3500000000000005,1.091310120594269,-0.18117377877305113,4.242034051641838
1271,-2.5881904510253477,-1.999460121598714,6.355,0.609138120907177,0.3709111471950633,4.58755044054621
1272,-5.875828713360942e-14,-2.1694186955877823,6.36,-1.092312764672579,-0.0459842331015233,6.36821121136523
1273,2.588190451025234,-2.3363431413652846,6.365,-0.3164084496948019,-0.5409571843565665,10.262773145658285
1274,4.999999999999605,-2.499999999999989,6.37,1.2130976999791834,-0.20164389595546933,13.030377896123742
1275,7.071067811865617,-2.6601603825766857,6.375,0.14171691363990474,0.04226349189216227,14.783269283551014
1276,8.660254037844245,-2.816600290318097,6.38,2.319329539981694,0.45510789183237266,17.884689507263143
1277,9.659258262890633,-2.9691009278675082,6.385,0.39331783939437187,-0.09176408607857653,16.67762266920613
1278,9.999999999999998,-3.117449009293653,6.390000000000001,0.1920491164900316,-0.604599355619803,17.169355542455154
1279,9.659258262890692,-3.261437056390604,6.3950000000000005,-0.3091164642025014,0.028370841648409705,15.5493312784127
1280,8.660254037844355,-3.400863688854581,6.4,0.1335409047822823,0.05672802002827619,17.113814166035343
1281,7.071067811865776,-3.535533905932734,6.405,-0.1524698363805439,0.09291881445137652,13.402615852463095
1282,4.9999999999998,-3.6652593591491396,6.41,0.7081086766885905,0.4599357579772151,11.589223756700866
1283,2.5881904510254516,-3.78985861572726,6.415,0.9567023167945841,0.5094616200449492,9.168818087398096
1284,1.6656434429677182e-13,-3.9091574123401323,6.42,-0.7859894605079495,-0.2971054361908333,5.6839972251431625
1285,-2.58819045102513,-4.0229888988333355,6.425,-1.331232953557778,-0.3080717290244717,2.8115884015103028
1286,-5.0000000000000036,-4.131193871579978,6.43,-1.8362053731032966,-0.5200993554777366,0.34256809041962455
1287,-7.07106781186554,-4.233620996141413,6.4350000000000005,0.5079913269125437,0.34940783514023815,-1.658176870789215
1288,-8.66025403784419,-4.3301270189221945,6.44,-1.1033666061738736,0.7244100541688577,-3.2721408599511532
1289,-9.659258262890605,-4.420576967523041,6.445,-2.152890592952483,-0.1575409639544617,-2.526997531775221
1290,-9.999999999999998,-4.504844339512095,6.45,0.3885786045309641,-0.12071528236249655,-3.1093960017199116
1291,-9.65925826289072,-4.5828112793498725,6.455,2.4929995174327906,0.733391278449488,-1.9337015781086961
1292,-8.66025403784441,-4.654368743221021,6.46,-0.006070911539893324,0.25277892660750384,-1.5622147603226055
1293,-7.071067811865451,-4.7194166515418425,6.465,0.8384907744516419,0.21811785240052753,0.7748905314290859
1294,-4.999999999999893,-4.777864028930702,6.47,0.08182935854756501,-0.5954582529868634,-0.3710670733547379
1295,-2.588190451025556,-4.829629131445335,6.4750000000000005,-0.09888965319114267,0.3393640346397095,2.4923579985291737
1296,-2.743704014599342e-13,-4.874639560909117,6.48,0.9190764829877686,-0.4645681702548791,5.628967418700262
1297,2.5881904510250258,-4.912832366166443,6.485,-0.29027454418865134,-0.5670100929674791,8.097207058196782
1298,4.99999999999991,-4.944154131125641,6.49,0.26739231407190295,-0.17338578838335608,10.840346537352124
1299,7.071067811865463,-4.968561049466209,6.495,0.3216978061960136,-0.2928963617243451,12.791424950573896
1300,8.660254037844137,-4.9860189859059,6.5,-0.6680904536430488,-0.11079984719251966,14.631184554584664
1301,9.659258262890724,-4.996503523941993,6.505,0.9920423495365228,-0.7204908172624593,15.91980643665061
1302,9.999999999999998,-4.999999999999999,6.51,-0.17495975669540864,0.47940815323383623,15.427185052172161
1303,9.659258262890747,-4.9965035239419935,6.515000000000001,-0.7557451594928447,0.5638431472582145,13.765228246207661
1304,8.660254037844464,-4.986018985905902,6.5200000000000005,0.5365098435704035,-0.9736712370704071,13.956535409952634
1305,7.071067811865525,-4.968561049466213,6.525,-0.8984679817910373,0.4892289028332751,12.451778860228375
1306,4.999999999999987,-4.944154131125641,6.53,0.028181157369128247,-0.40526431491081316,10.828187300710647
1307,2.58819045102566,-4.912832366166443,6.535,-0.009118996644203544,0.42848776849139303,7.803153378349888
1308,-1.8625772998498357e-13,-4.874639560909117,6.54,1.085895565831578,-0.03422324633320782,6.032381391464271
1309,-2.5881904510249223,-4.829629131445355,6.545,0.4746982328799528,0.014387782040499293,2.7810533205319667
1310,-4.999999999999817,-4.777864028930713,6.55,-0.025026958745143917,-0.09254882471060935,1.0436495342015566
1311,-7.0710678118653885,-4.719416651541831,6.555,0.8177662992002871,0.6060646021167431,-1.428312850354636
1312,-8.660254037844082,-4.654368743221033,6.5600000000000005,1.3902075490173134,-0.6197940062625141,-2.751479270472027
1313,-9.659258262890697,-4.582811279349887,6.565,0.5578103063518622,0.30392016936750427,-4.234876098514642
1314,-10.0,-4.504844339512095,6.57,0.010352619843380607,0.5506650824447752,-3.7470504320143823
1315,-9.659258262890775,-4.420576967523058,6.575,-1.3118362323501596,0.3581700402702053,-4.3454388282922505
1316,-8.660254037844519,-4.330127018922195,6.58,-1.0651136630753726,1.1623494571617088,-1.723189287171714
1317,-7.0710678118652,-4.233620996141414,6.585,-0.30522470435466764,-0.26447338136234944,-0.39621284602422235
1318,-5.00000000000008,-4.1311938715799785,6.59,-0.6095122021592831,0.4786524112967656,1.333533150144908
1319,-2.5881904510252154,-4.022988898833336,6.595,-0.186971302985446,-0.05304531767071016,3.295930779020379
1320,-4.89982515786259e-13,-3.909157412340178,6.6000000000000005,0.056649924897107164,0.6167030381763348,7.02850281936923
1321,2.588190451024817,-3.7898586157272844,6.605,0.5296927543567308,-0.003844497860684737,10.009345231161035
1322,5.000000000000217,-3.6652593591491405,6.61,-0.07049877805909122,-0.19393789093123479,11.8509776276761
1323,7.071067811865311,-3.535533905932761,6.615,0.4865016438262019,0.6530361019358145,15.412516446613918
1324,8.660254037844313,-3.400863688854608,6.62,0.06447441481012024,-0.245780969509465,15.942296275368955
1325,9.659258262890669,-3.2614370563906054,6.625,-1.9754665663538713,-0.7063628794502781,16.721149250898602
1326,9.999999999999998,-3.117449009293682,6.63,-0.9393353938187543,-0.25842344158691427,16.87048486547762
1327,9.659258262890656,-2.9691009278675096,6.635,-0.14408755572161547,0.30951647329426624,17.337964742175426
1328,8.660254037844288,-2.816600290318098,6.640000000000001,-1.2096947428411076,0.6960193757935457,14.961222421276924
1329,7.071067811865678,-2.660160382576687,6.6450000000000005,0.5999287299962045,0.055564687648256054,14.204804017770787
1330,5.000000000000173,-2.4999999999999902,6.65,1.5307508323436974,0.6590985336170126,13.204625945850893
1331,2.5881904510258686,-2.3363431413653486,6.655,1.2187618516973167,-0.6790874607387968,10.646418275024416
1332,2.9354384341341176e-14,-2.169418695587815,6.66,-0.213442870930208,-0.22163173240895145,7.895184076040763
1333,-2.5881904510252625,-1.9994601215987151,6.665,1.490726136849952,-0.14428755857705058,6.3901828871956425
1334,-4.9999999999996305,-1.8267051218320036,6.67,0.14866745720211155,-0.05727971373625983,1.6555427674190455
1335,-7.071067811865236,-1.651395309775849,6.675,-0.33708597111803934,0.042047194125098254,-0.09824857676429832
1336,-8.660254037844542,-1.473775872054519,6.68,-0.6134026635409398,0.3454554786960964,-0.6829591122050716
1337,-9.65925826289064,-1.2940952255126206,6.6850000000000005,-0.30246968648812833,-0.22240341908524514,-2.3137780289446814
1338,-9.999999999999998,-1.112604669781573,6.69,-0.38817681854122876,0.0695143434765628,0.7264106469259939
1339,-9.659258262890685,-0.9295580358145579,6.695,0.1704162223754877,-0.022561445162025826,-0.9675928632654107
1340,-8.660254037844625,-0.7452113308808761,6.7,0.1605739810498646,-0.46294495194557495,-0.39364668330878794
1341,-7.071067811865354,-0.5598223805165269,6.705,0.0030460201534144695,-0.056833344540717694,0.9368760510012479
1342,-5.000000000000267,-0.3736504679321635,6.71,0.43693816974634986,-0.07182976494855907,3.262943413908265
1343,-2.5881904510254232,-0.18695597138165415,6.715,1.1906462747863413,-0.08254028250152305,6.406383946521642
1344,-1.3716044150450357e-13,-9.797174393178826e-15,6.72,0.9495541354413237,0.015879728290725374,9.096039759558332
1345,2.5881904510246097,0.18695597138159908,6.7250000000000005,-1.4848979684499035,0.037836770306693066,10.5996234074563
1346,5.000000000000028,0.37365046793210854,6.73,-2.553921134901955,-0.21614758955366511,12.91051233732421
1347,7.07106781186556,0.5598223805165428,6.735,0.9343199112392737,0.6363573669856324,17.505338372381857
1348,8.660254037844204,0.7452113308808567,6.74,-1.366878698415421,-0.5847403146015083,18.411926032420684
1349,9.659258262890614,0.9295580358145734,6.745,-0.22476540189268354,-0.36048505423494814,18.967186338754505
1350,9.999999999999998,1.1126046697815886,6.75,-1.1701130260593595,1.389981812111778,18.021258826494776
1351,9.659258262890711,1.2940952255125673,6.755,-1.8019804375800197,-0.518995677494615,18.899614701934762
1352,8.660254037844394,1.4737758720545346,6.76,0.541462728204788,-0.6768773373548793,19.495319011886426
1353,7.071067811865831,1.6513953097757972,6.765000000000001,0.7591551603026468,0.3672383725006089,18.022060733664492
1354,5.000000000000361,1.8267051218319525,6.7700000000000005,-0.5765104007267194,-1.038559926886937,14.994084130257361
1355,2.5881904510249782,1.9994601215986973,6.775,-2.59104229214491,-0.11763695498621946,12.71178249291089
1356,2.4496649866766595e-13,2.1694186955877655,6.78,-0.5462444482524828,1.0729124625382442,9.850834677555426
1357,-2.588190451025054,2.3363431413652997,6.785,0.3918040054025465,-0.7724679610767002,7.907757901037653
1358,-4.999999999999936,2.500000000000004,6.79,-1.4789115687741288,-0.9909822428693567,3.952607852020747
1359,-7.071067811865083,2.66016038257667,6.795,0.18335991977915564,-0.7495906009788491,3.267873660183683
1360,-8.660254037844435,2.8166002903181115,6.8,-0.015309849172995557,0.4491797841734928,2.6519985261564916
1361,-9.659258262890733,2.9691009278675224,6.805,0.5792914996010884,0.5623883599929063,0.3887797577331325
1362,-10.0,3.1174490092936384,6.8100000000000005,0.11958036841415326,-0.2562943984892544,-0.3101855682492889
1363,-9.65925826289074,3.261437056390617,6.815,-0.9730689408815555,0.34160620200053443,0.6066913544591143
1364,-8.660254037844734,3.400863688854568,6.82,1.1965715016644913,0.6951276637559948,2.1073322604782976
1365,-7.071067811865506,3.5355339059327213,6.825,-0.15852957302697002,0.8936732072149127,4.082825766770591
1366,-4.999999999999962,3.665259359149127,6.83,-0.02730453950993186,-0.12316764058992409,5.279513932904996
1367,-2.5881904510256315,3.7898586157272485,6.835,-0.933267959073196,-1.1507358588349934,9.121436575714705
1368,-3.5277255583082833e-13,3.9091574123401434,6.84,-0.4432822511915103,-0.41043946120484337,9.588809206322933
1369,2.5881904510254996,4.022988898833345,6.845,-0.8848027140269009,-0.2134020974676288,14.16089170546313
1370,4.999999999999842,4.131193871579967,6.8500000000000005,-0.172946059923423,-0.1294693982891953,15.238886795337397
1371,7.071067811865408,4.233620996141422,6.855,1.7117084801423434,-0.09392970050435975,17.11021169626117
1372,8.66025403784438,4.3301270189222025,6.86,-1.3719011429313563,0.5594472989653346,19.519992059401705
1373,9.659258262890557,4.420576967523032,6.865,-1.6135613978767411,0.6372142133437907,20.11051335981232
1374,9.999999999999998,4.504844339512087,6.87,1.4711703274936085,-0.08583682696239167,20.667502090985458
1375,9.659258262890768,4.582811279349865,6.875,-0.20932367715186612,0.5492424380259093,19.472689529850523
1376,8.660254037844503,4.654368743221013,6.88,-0.6690727386599166,0.1788306833155447,19.677911026371422
1377,7.071067811865581,4.719416651541836,6.885,1.0399046873960764,0.03225298643128586,19.411642355797504
1378,5.000000000000547,4.777864028930697,6.890000000000001,-0.6056155397368641,0.4532720785549819,16.610537354869486
1379,2.588190451025187,4.82962913144534,6.8950000000000005,1.8260097135469362,0.036126024118957906,14.494785852295246
1380,-1.0785557561408944e-13,4.874639560909121,6.9,0.6779258713392691,1.0289055885488811,12.026666159285309
1381,-2.588190451024846,4.912832366166439,6.905,-0.48791140814570266,-0.7192055833972796,8.53316044537265
1382,-4.9999999999997495,4.944154131125643,6.91,2.1573082132655035,-0.25758544954600887,5.8597315901638245
1383,-7.071067811865733,4.9685610494662145,6.915,-0.6057149230033384,-0.06325944847697515,3.003457102939919
1384,-8.660254037844329,4.986018985905898,6.92,0.742095372009307,0.21972634522899528,2.8348218780465686
1385,-9.659258262890676,4.996503523941993,6.925,0.2992925804064919,0.6339802435515445,1.7886566684645635
1386,-9.999999999999998,4.999999999999999,6.93,1.301741289398798,-0.012199283618078325,2.500088601263245
1387,-9.659258262890795,4.996503523941994,6.9350000000000005,1.5615111967268527,-0.7111148247531036,2.777178754642746
1388,-8.660254037844272,4.9860189859059005,6.94,0.032004149065766624,0.42125694822750215,3.3085888072583196
1389,-7.071067811865658,4.968561049466215,6.945,-0.7534178703461835,0.3774793830709822,3.945709119608949
1390,-5.000000000000147,4.944154131125644,6.95,0.4599721429391164,-0.970929329689703,5.358454039387326
1391,-2.588190451025291,4.912832366166439,6.955,-0.6777153697521061,-0.0019020668353996917,8.949377824101575
1392,-5.683846701571531e-13,4.874639560909121,6.96,2.013387247526623,-0.795070915340149,12.341964313787699
1393,2.588190451025291,4.829629131445341,6.965,0.13653533108273744,-0.33232554875103126,12.064907891215531
1394,5.000000000000147,4.777864028930698,6.97,-0.3653215513121087,-0.4514044634813999,15.536724553457592
1395,7.071067811865256,4.719416651541849,6.9750000000000005,0.1846803058649084,0.4046323491209929,17.948799962392638
1396,8.660254037844272,4.654368743221027,6.98,-1.3471262895296965,0.058415087086091895,19.663822192203238
1397,9.659258262890502,4.582811279349894,6.985,-0.9716140385106515,-0.6427955003780138,19.937211794761897
1398,9.999999999999998,4.504844339512103,6.99,1.2004139079444254,0.44003298147867115,21.616041985227533
1399,9.659258262890676,4.42057696752305,6.995,-0.6568942789713957,-0.7169029119642072,20.42736021948197
1400,8.660254037844611,4.330127018922203,7.0,-1.0469109826819396,0.16505689523547182,19.400430364794495
1401,7.071067811865733,4.233620996141424,7.005,0.5366527525272862,-0.40700533464577787,17.74005816726946
1402,4.9999999999997495,4.131193871579969,7.01,1.185704154662997,-0.18283854126525995,15.901836284808764
1403,2.588190451025395,4.022988898833368,7.015000000000001,0.7189533106650667,0.252135374019192,12.991370783218963
1404,1.0775653871223532e-13,3.909157412340145,7.0200000000000005,0.9960476858058164,0.2607246995297645,11.60351943432397
1405,-2.588190451025187,3.7898586157272502,7.025,-0.7567950885694608,0.6684845367779801,8.628430886818492
1406,-4.999999999999563,3.6652593591491534,7.03,-1.4218106667418438,-0.041126849835726585,4.815479434468618
1407,-7.071067811865581,3.5355339059327484,7.035,1.5013336519554867,0.15322543148167034,5.413933856649242
1408,-8.660254037844219,3.4008636888546215,7.04,-0.32267983884213575,-0.2188686612021623,1.7098058308565953
1409,-9.65925826289062,3.261437056390619,7.045,-0.25083301645504735,0.09099494131139882,2.174458353536563
1410,-9.999999999999998,3.1174490092936686,7.05,1.328194141849058,0.21974302400425585,0.515455310536697
1411,-9.659258262890852,2.9691009278675247,7.055,0.5562300094006599,-0.04915492372718801,-0.5790165097891589
1412,-8.66025403784438,2.8166002903181138,7.0600000000000005,0.45588777208160763,-0.9018752420462481,2.1763831746644158
1413,-7.071067811865408,2.6601603825766724,7.065,2.165002344901084,0.16573544816544766,4.188922711804989
1414,-5.000000000000334,2.5000000000000373,7.07,-0.643518230380143,0.1822807386777285,5.172687640999482
1415,-2.5881904510254987,2.336343141365302,7.075,0.9278401280812372,-0.34008673817397544,7.385538501508933
1416,3.5287159273268245e-13,2.169418695587768,7.08,0.0570131248970845,-0.6421935180362571,10.089936153071083
1417,2.588190451025083,1.9994601215987324,7.085,0.26859227886325693,0.7379395752519827,12.418284586713003
1418,4.999999999999962,1.8267051218319876,7.09,1.5284684264125317,0.245722755447201,15.244585711319035
1419,7.071067811865506,1.651395309775833,7.095,0.5078357562896237,-0.11454051546085485,17.805967946706282
1420,8.660254037844165,1.4737758720545369,7.1000000000000005,0.538296079049633,-0.5685164415737437,18.74915293705303
1421,9.65925826289074,1.2940952255126041,7.105,1.0725073373098022,-0.41090741421067295,20.179928445284496
1422,9.999999999999998,1.112604669781591,7.11,-0.3649527295428853,0.6512951983931158,19.436451230566608
1423,9.659258262890733,0.929558035814576,7.115,-0.8392096673390064,0.06883097043402304,18.7205436009959
1424,8.660254037844435,0.7452113308808592,7.12,-1.0448091940210336,-0.2752935335003533,16.8891015670176
1425,7.071067811865887,0.5598223805165805,7.125,-1.9663565893760018,0.2548446156123281,15.615527196818052
1426,4.999999999999936,0.3736504679321464,7.13,2.056207129940322,-0.4071990937231619,12.236075819104478
1427,2.588190451025054,0.18695597138160153,7.135,-1.1032083657216831,0.7504215151401892,11.08857050546886
1428,3.2336865303856007e-13,2.8173066186755005e-14,7.140000000000001,-0.221253623585772,0.6764002674483626,9.075764597916772
1429,-2.5881904510249782,-0.18695597138161624,7.1450000000000005,-0.27681329988892067,-0.2332870356013883,6.807897793173522
1430,-5.000000000000361,-0.37365046793212564,7.15,0.30740669780910074,-0.3143351235154302,3.8090209610047987
1431,-7.071067811865429,-0.5598223805165246,7.155,0.8157372125392968,-1.30906659934614,2.1959743354994843
1432,-8.660254037844394,-0.7452113308808738,7.16,0.8604734883597454,-0.740790385775684,-1.4326276244666725
1433,-9.659258262890566,-0.9295580358145555,7.165,-0.5830774385689385,-0.6697348874788781,-1.2464034828819734
1434,-9.999999999999998,-1.1126046697815708,7.17,-0.1671217137864115,0.06759517049369294,-2.7732815663080608
1435,-9.659258262890614,-1.2940952255126181,7.175,0.28257995048829965,-0.1631168522206798,-2.029486388249966
1436,-8.660254037844489,-1.4737758720544831,7.18,-0.24869112618354708,-0.6726677437076207,-0.5087485243886454
1437,-7.07106781186556,-1.651395309775813,7.1850000000000005,1.6073455760199926,-0.14058202123227864,2.777391194228148
1438,-5.000000000000028,-1.8267051218320014,7.19,0.49097495163825133,0.25266857382367425,3.7461721927338623
1439,-2.5881904510257074,-1.9994601215986805,7.195,0.7348777860498175,0.26391967495779356,5.868519589195372
1440,1.372594784063577e-13,-2.169418695587781,7.2,0.6628812686674127,-0.9498351404294406,8.203547207189844
1441,2.5881904510254232,-2.336343141365315,7.205,1.173473857485325,-0.06413174024191541,10.399744749000599
1442,4.999999999999775,-2.4999999999999876,7.21,0.18102155870370695,-0.6916703884858052,12.50995269806417
1443,7.071067811865354,-2.6601603825766844,7.215,-1.2968319479558466,0.45086434857013696,14.95392530742391
1444,8.660254037844057,-2.816600290318096,7.22,0.3996879517526416,0.39207320817674923,15.522779184272878
1445,9.659258262890685,-2.9691009278675073,7.2250000000000005,-0.651356893791829,-0.4490136131622292,17.633842609729577
1446,9.999999999999998,-3.1174490092936797,7.23,-0.5286166817497568,-0.38302260120019993,17.16358257701313
1447,9.659258262890788,-3.2614370563905757,7.235,0.5863640187550933,-0.23063352524915362,18.076831247692766
1448,8.660254037844542,-3.4008636888545807,7.24,1.2382830714336357,-1.1263966973656696,17.227542210896445
1449,7.071067811865235,-3.5355339059327333,7.245,0.02127157673606165,0.1679840867202883,13.233013530587122
1450,5.000000000000123,-3.6652593591491147,7.25,0.3088330125989638,-0.13642227317006536,12.031113386306473
1451,2.5881904510252625,-3.7898586157272596,7.255,1.702214944635238,0.48508754128392956,9.8230122303281
1452,-2.9453421243195315e-14,-3.909157412340154,7.26,0.24075317948856828,-0.5492046089812763,5.872544414719821
1453,-2.58819045102477,-4.022988898833335,7.265000000000001,2.601683114180395,-0.3095614741249658,4.588837265432656
1454,-5.000000000000174,-4.131193871579977,7.2700000000000005,0.5655096456315442,-0.7532626290195577,4.251734371209617
1455,-7.0710678118652766,-4.2336209961413935,7.275,-1.7607627591558177,-0.5021452817471266,-0.0037137488874788294
1456,-8.660254037844288,-4.330127018922194,7.28,0.7533416211045325,-0.5909909980341095,0.15541621410716866
1457,-9.659258262890656,-4.420576967523057,7.285,0.38115838488277776,0.49798683942322286,-1.7571217952303602
1458,-9.999999999999998,-4.504844339512079,7.29,1.2897527540827456,-0.34913092437569615,-3.2038839647755646
1459,-9.659258262890669,-4.5828112793498725,7.295,0.6731813512699584,0.062087842372306724,-2.752917670286621
1460,-8.660254037844313,-4.65436874322102,7.3,-0.13845598398377382,-0.1903817019309022,-1.2772644306507983
1461,-7.0710678118657135,-4.71941665154183,7.305,-1.2242982362893657,-0.6347326330064065,-0.20653390904565017
1462,-5.000000000000217,-4.777864028930702,7.3100000000000005,-0.20902325728602528,-0.08415021158582135,1.388072374623376
1463,-2.588190451024817,-4.829629131445345,7.315,-0.8505204542093001,0.29955166593179733,2.8787994771195367
1464,-7.835263591996706e-14,-4.874639560909117,7.32,-0.5805234498047227,-0.6038796962716761,9.27834416488777
1465,2.5881904510252154,-4.912832366166443,7.325,0.5885784044206096,0.4045563953656894,9.560883690930503
1466,4.999999999999588,-4.944154131125636,7.33,1.6699045043514062,-0.42486046073884814,12.05581712512221
1467,7.0710678118652,-4.968561049466213,7.335,0.3946715298229811,-0.24149196303642037,14.106707120899587
1468,8.660254037844519,-4.986018985905901,7.34,-1.1958830620351844,0.2653415615050239,14.980830910982695
1469,9.659258262890628,-4.996503523941992,7.345,0.4446026682201407,-0.331718078609744,16.704398619689087
1470,9.999999999999998,-4.999999999999999,7.3500000000000005,1.196631486645651,0.018787429667932804,18.240426017853625
1471,9.659258262890697,-4.996503523941993,7.355,-0.6097829043193822,-0.15734541439404623,16.217698304435345
1472,8.66025403784465,-4.986018985905902,7.36,-0.1340171666729177,0.06468400335190926,14.563339443762807
1473,7.0710678118653885,-4.968561049466213,7.365,0.014688194729197093,-1.1903695527617486,13.707841754691977
1474,4.999999999999817,-4.944154131125641,7.37,-0.78489831308224,-0.9148409076040415,11.199447924623993
1475,2.5881904510254703,-4.912832366166443,7.375,0.648280433843859,0.3079835030234191,10.87117589819523
1476,1.8615869308312947e-13,-4.874639560909117,7.38,-0.12094814860778157,0.5185907028245251,7.895150097035801
1477,-2.5881904510245626,-4.829629131445355,7.385,0.41953244390702776,-0.45524335176576064,4.548350381592932
1478,-4.999999999999987,-4.777864028930713,7.390000000000001,-0.8874921778021001,-0.12201417608556718,0.6996302307300655
1479,-7.071067811865525,-4.719416651541831,7.3950000000000005,-0.43745830032341043,0.14735962645115078,-1.132991475840306
1480,-8.66025403784418,-4.654368743221034,7.4,0.7223813578277714,0.3466088008293521,-1.3239645127557866
1481,-9.6592582628906,-4.582811279349888,7.405,-0.372833152091767,-1.0138386358354243,-2.4898393363195894
1482,-9.999999999999998,-4.504844339512096,7.41,1.7269638512334051,-0.44302012348918857,-2.6683332821957872
1483,-9.659258262890724,-4.420576967523059,7.415,-0.39963618561460235,-0.16628968992493748,-2.9752022386949153
1484,-8.660254037844421,-4.330127018922195,7.42,0.22468472575188592,0.35157009861802463,-1.7769945062610681
1485,-7.071067811865463,-4.233620996141415,7.425,0.9325908318730899,1.2492152418607474,0.6231052956166749
1486,-5.000000000000403,-4.131193871579979,7.43,-1.4183657329330317,-0.11400286340485893,0.02128317633075949
1487,-2.5881904510250258,-4.022988898833337,7.4350000000000005,-1.7608088119807759,-0.7034887310519944,3.3556622798431057
1488,-2.939647502462918e-13,-3.9091574123401784,7.44,-1.5256563145700948,0.20113403860064902,6.5461971269607755
1489,2.5881904510250067,-3.789858615727285,7.445,1.262584103427182,0.660497894770355,11.549088719628092
1490,4.999999999999893,-3.6652593591491174,7.45,-0.5518581458924467,0.05400706048975046,11.806162669163433
1491,7.071067811865048,-3.5355339059327613,7.455,2.5581992856682523,-0.4533242725771464,15.624802730806394
1492,8.66025403784441,-3.4008636888546095,7.46,-0.5642475986573886,0.4789969707400095,16.479681811638688
1493,9.65925826289072,-3.261437056390606,7.465,0.18455130319703697,0.3317728092492175,18.620415611108058
1494,9.999999999999998,-3.117449009293683,7.47,1.5421099525678756,-0.5130404220978122,19.33266636448506
1495,9.659258262890752,-2.969100927867511,7.4750000000000005,2.006092888159123,0.19071280876717098,18.22460457124552
1496,8.66025403784419,-2.816600290318099,7.48,2.061503576636398,0.4986327838294363,17.019880451107447
1497,7.07106781186554,-2.660160382576688,7.485,1.2083662305931424,0.5909450212794468,15.11652550962253
1498,5.0000000000000036,-2.4999999999999916,7.49,1.0240625258114624,-0.033224487654727984,13.351045731005348
1499,2.588190451025679,-2.3363431413653495,7.495,0.5925269492011831,-0.17903972308965943,10.727646309335512
1500,4.017708074094542e-13,-2.1694186955878165,7.5,0.7783610761666377,0.6136369110406313,9.153064593647134
1501,-2.5881904510254516,-1.9994601215987164,7.505,-0.5511857163285334,-0.6050802514904425,6.027463602115748
1502,-4.9999999999998,-1.826705121832005,7.51,-0.8181988834223072,0.2192896454605027,3.8465576915195676
1503,-7.071067811865373,-1.6513953097758503,7.515000000000001,-0.0033744574109520514,-0.6850133136822146,2.55614783380413
1504,-8.660254037844355,-1.4737758720545204,7.5200000000000005,-0.17018462252492844,0.5326881361298014,1.6153667501040272
1505,-9.659258262890544,-1.2940952255126217,7.525,-0.4532280493272752,-0.12902275780558076,-0.8304458514995499
1506,-9.999999999999998,-1.1126046697815741,7.53,0.6963874474567153,0.6342916178237347,0.12561407824512638
1507,-9.659258262890631,-0.929558035814559,7.535,0.9553052085705107,0.2457063781777635,-0.5592032274763533
1508,-8.660254037844528,-0.7452113308808772,7.54,0.08840688629184736,-0.611610115030965,1.4205069379659032
1509,-7.071067811865617,-0.5598223805165282,7.545,1.4775300810552618,0.7123138660386217,3.557718734537235
1510,-5.00000000000059,-0.3736504679321648,7.55,-1.141689114133505,0.7756226332138647,4.904963071069057
1511,-2.588190451025234,-0.1869559713816554,7.555,-0.19365945927971812,0.4411432462996078,6.934603923083203
1512,5.885732403546355e-14,-1.1021821192326179e-14,7.5600000000000005,-0.7168223206028049,-0.38079393251810995,8.772187379374689
1513,2.588190451024799,0.18695597138159784,7.565,-1.86653661707306,-0.15300697717870443,10.555784003583428
1514,4.999999999999707,0.3736504679321073,7.57,-0.08268068584269925,0.0727136087028797,14.70726262306636
1515,7.071067811865699,0.5598223805165415,7.575,-0.12174750838328353,-0.35185519966571666,18.08067926344176
1516,8.660254037844302,0.7452113308808556,7.58,1.513449743242131,0.8461732862316024,18.903636033789272
1517,9.659258262890663,0.9295580358145723,7.585,0.6308116845547775,0.07216323586301841,20.533598378118732
1518,9.999999999999998,1.1126046697815875,7.59,-1.024186824329205,-1.3516740235536786,20.379040005651806
1519,9.659258262890809,1.2940952255126004,7.595,1.8540925663341883,0.16967790637811017,20.247552459443437
1520,8.660254037844297,1.4737758720545333,7.6000000000000005,1.221033695525353,-0.17407869840865658,20.399120082703917
1521,7.071067811865692,1.6513953097757958,7.605,0.5820977034686158,-0.03746327805922394,15.345719854403848
1522,5.00000000000019,1.826705121831951,7.61,-0.22648409884983192,-0.1843096828928498,14.458776139981389
1523,2.588190451025338,1.999460121598696,7.615,-0.9594392367234797,0.40352320830334365,12.22293522455121
1524,6.173829217357789e-13,2.1694186955877646,7.62,-0.372206776071053,0.5598438892766906,9.993259685606944
